"","address","price","rooms","lat","lng"
"375","19 Keswick St # 71, Boston, MA",1575,"1",42.3455188,-71.1056251
"376","17 Park Dr # 7, Boston, MA",1600,"1",42.3443275,-71.0949017
"377","Park Dr, Boston, MA",2300,"1",42.342905,-71.1022129
"378","Park Dr, Boston, MA",2695,"1",42.342905,-71.1022129
"379","Park Dr, Boston, MA",2400,"1",42.342905,-71.1022129
"380","22 Medfield St, Boston, MA",3200,"2",42.3454386,-71.1055319
"381","Medfield St, Boston, MA",3200,"2",42.3454255,-71.1055779
"382","Beacon St, Boston, MA",2950,"2",42.3459906,-71.1068376
"383","390 Commonwealth Ave APT 204, Boston, MA",3400,"2",42.3486285,-71.0902651
"384","58 Charlesgate E # 125, Boston, MA",2400,"1",42.3469301,-71.0910472
"385","22 Medfield St APT 3, Boston, MA",3200,"2",42.3454386,-71.1055319
"386","Park Dr, Boston, MA",1825,"1",42.342905,-71.1022129
"387","520 Beacon St APT 4D, Boston, MA",2950,"2",42.3505628,-71.0904896
"388","Commonwealth Ave, Boston, MA",3600,"3",42.3399704,-71.1670299
"389","Commonwealth Ave, Boston, MA",2700,"2",42.3399704,-71.1670299
"390","Park Dr, Boston, MA",2495,"1",42.342905,-71.1022129
"391","515 Park Dr, Boston, MA",1100,"1",42.3480121,-71.1055855
"392","Park Dr, Boston, MA",2525,"2",42.342905,-71.1022129
"393","Commonwealth Ave, Boston, MA",4250,"5",42.3399704,-71.1670299
"394","Commonwealth Ave, Boston, MA",3000,"3",42.3399704,-71.1670299
"395","50 Park Dr, Boston, MA",2695,"1",42.3452601,-71.1046207
"396","513 Park Dr # 1, Boston, MA",4500,"4",42.3479045,-71.1057327
"397","1090 Commonwealth Ave, Boston, MA",1500,"1",42.3518617,-71.1240506
"398","Charlesgate W, Boston, MA",765,"1",42.349504,-71.092858
"399","Gardner St, Boston, MA",2275,"2",42.3535826,-71.1268949
"400","125 Bay State Rd # G, Boston, MA",2400,"1",42.350463,-71.0989869
"401","127 Park Dr # 14B, Boston, MA",2575,"1",42.3414969,-71.0974671
"402","123 Park Dr # 20B, Boston, MA",2800,"1",42.3415804,-71.0973336
"403","Bay State Rd, Boston, MA",2400,"1",42.3504799,-71.1020279
"404","1035 Commonwealth Ave, Boston, MA",1450,"1",42.3521772,-71.1220687
"405","Beacon St, Boston, MA",1725,"1",42.3459906,-71.1068376
"406","Park Dr, Boston, MA",1650,"1",42.342905,-71.1022129
"407","Jersey St, Boston, MA",2950,"2",42.3432711,-71.0971962
"408","Park Dr, Boston, MA",1675,"1",42.342905,-71.1022129
"409","Park Dr, Boston, MA",1700,"1",42.342905,-71.1022129
"410","11-15 Park Dr # 7A, Boston, MA",1595,"1",42.344647,-71.0946191
"411","Newbury St, Boston, MA",3950,"3",42.3491606,-71.0841329
"412","Newbury St, Boston, MA",4800,"3",42.3491606,-71.0841329
"413","Jersey St, Boston, MA",2700,"1",42.3432711,-71.0971962
"414","Bay State Rd, Boston, MA",2400,"1",42.3504799,-71.1020279
"415","Park Dr, Boston, MA",3700,"3",42.342905,-71.1022129
"416","Park Dr, Boston, MA",2450,"1",42.342905,-71.1022129
"417","Park Dr, Boston, MA",2500,"2",42.342905,-71.1022129
"418","1107 Boylston St # 17B, Boston, MA",4250,"3",42.3467215,-71.0898018
"419","Aberdeen St, Boston, MA",3875,"3",42.3464132,-71.1038432
"420","Park Dr, Boston, MA",1650,"1",42.342905,-71.1022129
"421","Park Dr, Boston, MA",1925,"1",42.342905,-71.1022129
"422","Queensberry St, Boston, MA",1800,"1",42.3427542,-71.0973584
"423","Queensberry St, Boston, MA",1725,"1",42.3427542,-71.0973584
"424","Queensberry St, Boston, MA",2550,"2",42.3427542,-71.0973584
"425","Beacon St, Boston, MA",2600,"1",42.3459906,-71.1068376
"426","Peterborough St, Boston, MA",3250,"2",42.3432844,-71.0988906
"427","66 Queensberry St APT 418, Boston, MA",2200,"1",42.342206,-71.0983529
"428","Beacon St, Boston, MA",3600,"2",42.3459906,-71.1068376
"429","Park Dr, Boston, MA",1800,"1",42.342905,-71.1022129
"430","472 Commonwealth Ave, Boston, MA",9900,"4",42.3485415,-71.0936685
"431","108 Peterborough St APT 7C, Boston, MA",2595,"1",42.3428081,-71.0999384
"432","Queensberry St, Boston, MA",1675,"1",42.3427542,-71.0973584
"433","Aberdeen St, Boston, MA",3450,"3",42.3464132,-71.1038432
"434","534 Beacon St APT 301, Boston, MA",2495,"1",42.3505954,-71.0913523
"435","520 Beacon St APT 2E, Boston, MA",4750,"3",42.3505628,-71.0904896
"436","532 Beacon St # 301, Boston, MA",2500,"1",42.3505906,-71.0911074
"437","Beacon St, Boston, MA",3000,"2",42.3459906,-71.1068376
"438","Beacon St, Boston, MA",3000,"2",42.3459906,-71.1068376
"439","Babcock St, Boston, MA",2300,"2",42.3530312,-71.1210243
"440","15 Keswick St APT 1, Boston, MA",1550,"1",42.3455422,-71.1058258
"441","8 Keswick St APT 2, Boston, MA",1775,"1",42.3458682,-71.1055373
"442","Park Dr, Boston, MA",1800,"1",42.342905,-71.1022129
"443","Aberdeen St, Boston, MA",3450,"3",42.3464132,-71.1038432
"444","Boylston St, Boston, MA",1825,"1",42.3486464,-71.0827003
"445","Aberdeen St, Boston, MA",3875,"3",42.3464132,-71.1038432
"446","Boylston St, Boston, MA",1800,"1",42.3486464,-71.0827003
"447","416 Commonwealth Avenue # 5 Th Floor, Boston, MA",3995,"2",42.348586,-71.091285
"448","1176 Boylston St # 47V, Boston, MA",1795,"1",42.3464468,-71.0935927
"449","Park Dr, Boston, MA",2300,"1",42.342905,-71.1022129
"450","15 Park Dr APT 5, Boston, MA",1850,"1",42.3444228,-71.094675
"451","Park Dr, Boston, MA",3695,"3",42.342905,-71.1022129
"452","Park Dr, Boston, MA",2750,"2",42.342905,-71.1022129
"453","Queensberry St, Boston, MA",1600,"1",42.3427542,-71.0973584
"454","Boylston St, Boston, MA",3400,"2",42.3486464,-71.0827003
"455","Park Dr, Boston, MA",2500,"2",42.342905,-71.1022129
"456","1078 Boylston St APT 3, Boston, MA",2450,"1",42.3469209,-71.0880884
"457","16 Queensberry St APT 14, Boston, MA",1750,"1",42.3430112,-71.0956476
"458","Linden St, Boston Allston, MA",2300,"2",42.353588,-71.1301596
"459","Beacon St, Boston, MA",2395,"1",42.3459906,-71.1068376
"460","16 Queensberry St, Boston, MA",1575,"1",42.3430112,-71.0956476
"461","Boylston St, Boston, MA",3113,"1",42.3486464,-71.0827003
"462","Queensberry St, Boston, MA",1900,"1",42.3427542,-71.0973584
"463","Park Dr, Boston, MA",1825,"1",42.342905,-71.1022129
"464","Park Dr, Boston, MA",1800,"1",42.342905,-71.1022129
"465","1198 Boylston St, Boston, MA",1950,"1",42.3458953,-71.0942037
"466","Commonwealth Ave, Boston, MA",2200,"1",42.3399704,-71.1670299
"467","1102 Commonwealth Ave # 422, Boston, MA",3150,"2",42.3517546,-71.1244497
"468","Park Dr, Boston, MA",3300,"2",42.342905,-71.1022129
"469","124 Peterborough St APT 9R, Boston, MA",1975,"1",42.342639,-71.100314
"470","Boylston St, Boston, MA",2250,"1",42.3486464,-71.0827003
"471","Kilmarnock St, Boston, MA",2425,"2",42.3426838,-71.0993825
"472","Queensberry St, Boston, MA",2450,"2",42.3427542,-71.0973584
"473","1102 Boylston Street # FL 7TH, Boston, MA",4199,"2",42.3469082,-71.0885322
"474","104 Queensberry St APT 6R, Boston, MA",1975,"1",42.3418391,-71.0998922
"475","Bay State Rd, Boston, MA",2500,"1",42.3504799,-71.1020279
"476","Charlesgate E, Boston, MA",2350,"1",42.3491969,-71.0915799
"477","Park Dr, Boston, MA",2575,"1",42.342905,-71.1022129
"478","Bay State Rd, Boston, MA",3000,"2",42.3504799,-71.1020279
"479","1112 Boylston St, Boston, MA",2250,"1",42.3470238,-71.0886803
"480","841 Beacon St # 4, Boston, MA",2100,"1",42.3469757,-71.1030887
"481","487 Commonwealth Ave # 8, Boston, MA",2375,"1",42.3493391,-71.0942086
"482","18 Park Dr # 7A, Boston, MA",1600,"1",42.3452168,-71.0944444
"483","72 Park Dr # 17, Boston, MA",1650,"1",42.3438352,-71.0946688
"484","495 Commonwealth Ave APT 2, Boston, MA",5300,"4",42.3492779,-71.0945682
"485","Park Dr, Boston, MA",1975,"1",42.342905,-71.1022129
"486","Commonwealth Ave, Boston, MA",1625,"1",42.3399704,-71.1670299
"487","Commonwealth Ave, Boston, MA",2125,"1",42.3399704,-71.1670299
"488","Commonwealth Ave, Boston, MA",3300,"2",42.3399704,-71.1670299
"489","Queensberry St, Boston, MA",1925,"1",42.3427542,-71.0973584
"490","Park Dr, Boston, MA",1950,"1",42.342905,-71.1022129
"491","Fenway, Boston, MA",2100,"2",42.3428653,-71.1002881
"492","Charlesgate E, Boston, MA",3800,"2",42.3491969,-71.0915799
"493","469 Park Dr # 6, Boston, MA",2100,"1",42.3461759,-71.1048711
"494","Queensberry St, Boston, MA",1675,"1",42.3427542,-71.0973584
"495","Queensberry St, Boston, MA",2350,"1",42.3427542,-71.0973584
"496","Queensberry St, Boston, MA",2575,"2",42.3427542,-71.0973584
"497","Bay State Rd, Boston, MA",2800,"2",42.3504799,-71.1020279
"498","Park Dr, Boston, MA",1675,"1",42.342905,-71.1022129
"499","186 Brookline Ave # 521, Boston, MA",2900,"1",42.3439683,-71.1018029
"500","11 Park Dr # 77, Boston, MA",1675,"1",42.344647,-71.0946191
"501","Charlesgate W, Boston, MA",840,"1",42.349504,-71.092858
"502","Boylston St, Boston, MA",5637,"2",42.3486464,-71.0827003
"503","Park Dr, Boston, MA",2200,"1",42.342905,-71.1022129
"504","Beacon St, Boston, MA",2600,"1",42.3459906,-71.1068376
"505","Queensberry St, Boston, MA",2025,"1",42.3427542,-71.0973584
"506","Park Dr, Boston, MA",1675,"1",42.342905,-71.1022129
"507","Park Dr, Boston, MA",1700,"1",42.342905,-71.1022129
"508","Park Dr, Boston, MA",1925,"1",42.342905,-71.1022129
"509","Queensberry St, Boston, MA",2275,"1",42.3427542,-71.0973584
"510","Beacon St, Boston, MA",3200,"3",42.3459906,-71.1068376
"511","106 Peterborough St, Boston, MA",3250,"2",42.3429445,-71.0997173
"512","Commonwealth Ave, Boston, MA",1400,"1",42.3399704,-71.1670299
"513","Peterborough St, Boston, MA",1675,"1",42.3432844,-71.0988906
"514","Peterborough St, Boston, MA",1700,"1",42.3432844,-71.0988906
"515","41 Park Dr APT B, Boston, MA",3850,"3",42.3434733,-71.0947901
"516","Boylston St, Boston, MA",2795,"2",42.3486464,-71.0827003
"517","Bay State Rd, Boston, MA",3000,"2",42.3504799,-71.1020279
"518","Park Dr, Boston, MA",1775,"1",42.342905,-71.1022129
"519","Queensberry St, Boston, MA",1575,"1",42.3427542,-71.0973584
"520","Peterborough St, Boston, MA",2025,"1",42.3432844,-71.0988906
"521","100 Saint Marys St, Boston, MA",3100,"2",42.3465556,-71.106743
"522","Queensberry St, Boston, MA",1675,"1",42.3427542,-71.0973584
"523","15 Park Dr, Boston, MA",1700,"1",42.3444228,-71.094675
"524","12 Arundel St, Boston, MA",2400,"2",42.3475992,-71.1037329
"525","47 Queensberry St # 16D, Boston, MA",2000,"1",42.3427712,-71.0972965
"526","17 Queensberry St # 15B, Boston, MA",1575,"1",42.3432066,-71.095733
"527","Queensberry St, Boston, MA",1700,"1",42.3427542,-71.0973584
"528","Queensberry St, Boston, MA",1925,"1",42.3427542,-71.0973584
"529","Park Dr, Boston, MA",1900,"1",42.342905,-71.1022129
"530","Aberdeen St, Boston, MA",1675,"1",42.3464132,-71.1038432
"531","Bay State Rd, Boston, MA",4000,"3",42.3504799,-71.1020279
"532","Commonwealth Ave, Boston, MA",3100,"2",42.3399704,-71.1670299
"533","Commonwealth Ave, Boston, MA",3600,"2",42.3399704,-71.1670299
"534","Queensberry St, Boston, MA",2000,"1",42.3427542,-71.0973584
"535","Queensberry St, Boston, MA",1975,"1",42.3427542,-71.0973584
"536","Park Dr, Boston, MA",1950,"1",42.342905,-71.1022129
"537","Jersey St, Boston, MA",1550,"1",42.3432711,-71.0971962
"538","Park Dr, Boston, MA",1785,"1",42.342905,-71.1022129
"539","Peterborough St, Boston, MA",4300,"4",42.3432844,-71.0988906
"540","Queensberry St, Boston, MA",1975,"1",42.3427542,-71.0973584
"541","Aberdeen St, Boston, MA",2700,"3",42.3464132,-71.1038432
"542","Park Dr, Boston, MA",1750,"1",42.342905,-71.1022129
"543","453 Park Dr # 5, Boston, MA",3700,"3",42.3456838,-71.1046233
"544","Park Dr, Boston, MA",1950,"1",42.342905,-71.1022129
"545","Boylston St, Boston, MA",2225,"1",42.3486464,-71.0827003
"546","Commonwealth Ave, Boston, MA",3100,"2",42.3399704,-71.1670299
"547","Commonwealth Ave, Boston, MA",3200,"3",42.3399704,-71.1670299
"548","922 Beacon St APT 023, Boston, MA",2695,"1",42.3465748,-71.1065689
"549","37 Addington Rd, Brookline, MA",3600,"3",42.3365507,-71.135271
"550","49 Addington Rd, Brookline, MA",3600,"3",42.3362952,-71.1352964
"551","Strathmore Rd, Brookline, MA",3650,"4",42.3360472,-71.1458877
"552","Englewood Ave, Brookline, MA",2500,"2",42.3378842,-71.1455754
"553","Strathmore Rd, Brookline, MA",3650,"4",42.3360472,-71.1458877
"554","Englewood Ave, Brookline, MA",2500,"2",42.3378842,-71.1455754
"555","385 Pond Ave, Brookline, MA",2400,"2",42.3231252,-71.1194773
"556","Evans Rd, Brookline, MA",2450,"2",42.3400038,-71.1399026
"557","Evans Rd, Brookline, MA",2450,"2",42.3400038,-71.1399026
"558","1753 Beacon St, Brookline, MA",2000,"1",42.3376781,-71.1410672
"559","25 Englewood Ave APT 2, Brookline, MA",2350,"2",42.3384665,-71.1451536
"560","18 Acron Rd, Brookline, MA",4990,"4",42.3299771,-71.118624
"561","Beacon St, Brookline, MA",4150,"4",42.3406396,-71.127292
"562","Beacon St, Brookline, MA",3950,"4",42.3406396,-71.127292
"563","Linden Pl, Brookline, MA",3000,"3",42.3350583,-71.117844
"564","103 University Rd, Brookline, MA",3050,"2",42.3377866,-71.13151
"565","10 Acron Rd, Brookline, MA",5000,"4",42.3303345,-71.1185768
"566","8 Juniper St, Brookline, MA",2500,"2",42.330933,-71.115618
"567","103 University Rd # 1, Brookline, MA",3050,"2",42.3377866,-71.13151
"568","University Rd, Brookline, MA",3750,"4",42.3378258,-71.1324809
"569","116 University Rd UNIT 1, Brookline, MA",4600,"5",42.3378544,-71.1309431
"570","Dean Rd, Brookline, MA",2607,"2",42.3335589,-71.1459006
"571","173 Cypress St # 173, Brookline, MA",2100,"2",42.3288015,-71.1260688
"572","231 High St APT 3, Brookline, MA",3200,"2",42.3242458,-71.1217823
"573","119 Brook St, Brookline, MA",4500,"4",42.3363007,-71.1183276
"574","232 Winthrop Rd, Brookline, MA",2850,"3",42.3385961,-71.1371272
"575","221 Winthrop Rd, Brookline, MA",2350,"2",42.3383949,-71.1367492
"576","203 Winthrop Rd, Brookline, MA",1795,"1",42.3383316,-71.1366175
"577","1 Claflin Rd, Brookline, MA",3100,"3",42.3378671,-71.13607
"578","27 Hurd Rd APT 1, Brookline, MA",3200,"3",42.3360032,-71.1184284
"579","71 Boylston St, Brookline, MA",3600,"4",42.3314147,-71.1193501
"580","185 Winthrop Rd # 1, Brookline, MA",3450,"3",42.3380815,-71.1360489
"581","133 Beaconsfield Rd APT 34, Brookline, MA",2350,"2",42.3363406,-71.1401128
"582","Claflin Rd, Brookline, MA",3100,"3",42.337156,-71.1363095
"583","55 Clark Rd # 1, Brookline, MA",2800,"2",42.3313125,-71.1298679
"584","Washington St, Brookline, MA",2300,"2",42.3377587,-71.127238
"585","1778 Beacon St # F6, Brookline, MA",2750,"2",42.33799,-71.1424048
"586","Davis Ave, Brookline, MA",3895,"4",42.3318665,-71.1234116
"587","Davis Ave, Brookline, MA",3825,"4",42.3318665,-71.1234116
"588","81 Pond Ave, Brookline, MA",2350,"1",42.3300631,-71.114752
"589","10 Dean Rd # 108, Brookline, MA",2700,"2",42.337284,-71.1417943
"590","16 Davis Ave APT 9, Brookline, MA",1535,"1",42.3324778,-71.1193843
"591","1793 Beacon St, Brookline, MA",3800,"3",42.337276,-71.1427263
"592","11 Dean Rd # 24G, Brookline, MA",2700,"2",42.3370608,-71.1417026
"593","Beacon St, Brookline, MA",1800,"1",42.3406396,-71.127292
"594","50 Clark Rd, Brookline, MA",3700,"3",42.3308946,-71.1298461
"595","44 Clark Rd # 1, Brookline, MA",3700,"3",42.3309761,-71.1294977
"596","23 Netherlands Rd, Brookline, MA",3500,"3",42.3359881,-71.111992
"597","1757 Beacon St, Brookline, MA",2100,"1",42.337532,-71.1412284
"598","12 Dean Rd, Brookline, MA",2700,"2",42.3372546,-71.1415229
"599","1850 Beacon St APT 402, Brookline, MA",2700,"2",42.3373094,-71.1456156
"600","Winthrop Rd, Brookline, MA",4400,"4",42.3371397,-71.1324975
"601","Winthrop Rd, Brookline, MA",3200,"3",42.3371397,-71.1324975
"602","Pond Ave, Brookline, MA",2550,"1",42.3269958,-71.1161196
"603","Claflin Rd, Brookline, MA",4400,"4",42.337156,-71.1363095
"604","Winthrop Rd, Brookline, MA",1750,"1",42.3371397,-71.1324975
"605","Beacon St, Brookline, MA",4100,"4",42.3406396,-71.127292
"606","Cypress St, Brookline, MA",4600,"5",42.3296432,-71.1260703
"607","Beacon St, Brookline, MA",2750,"2",42.3406396,-71.127292
"608","Clark Rd, Brookline, MA",2800,"2",42.3326528,-71.1353665
"609","Winthrop Rd, Brookline, MA",3000,"3",42.3371397,-71.1324975
"610","63 Glen Rd, Brookline, MA",2250,"1",42.327115,-71.1171103
"611","193 Winthrop Rd # 3E, Brookline, MA",4100,"4",42.3381593,-71.136234
"612","High St, Brookline, MA",3000,"2",42.3275874,-71.1193387
"613","9 Colbourne Cres UNIT 1, Brookline, MA",3100,"3",42.3367568,-71.1326074
"614","High St, Brookline, MA",3000,"2",42.3275874,-71.1193387
"615","71 Pond Ave, Brookline, MA",2350,"1",42.3302724,-71.1146114
"616","15 Perry St, Brookline, MA",2175,"2",42.3359033,-71.1172446
"617","204 Winthrop Rd, Brookline, MA",1895,"1",42.3383234,-71.1366001
"618","53 Prince St # 1R, Brookline, MA",2500,"2",42.3268831,-71.1250326
"619","206 Winthrop Rd, Brookline, MA",2400,"2",42.3383712,-71.1367002
"620","146 Beaconsfield Rd APT 2, Brookline, MA",1900,"1",42.3363215,-71.141085
"621","Parkway Rd, Brookline, MA",3240,"2",42.3357668,-71.1115674
"622","Chestnut St, Brookline, MA",2700,"3",42.3252706,-71.1239229
"623","82 Brook St # 2, Brookline, MA",2500,"2",42.3363767,-71.1168404
"624","173 Davis Ave APT 1, Brookline, MA",3895,"4",42.332472,-71.1264142
"625","105 Chestnut St, Brookline, MA",2500,"2",42.3254303,-71.1242247
"626","220 Winthrop Rd, Brookline, MA",2200,"2",42.3385752,-71.1371006
"627","16 Perry St, Brookline, MA",2175,"2",42.3358895,-71.1174499
"628","219 Winthrop Rd, Brookline, MA",2000,"1",42.3383878,-71.1367346
"629","214 Winthrop Rd, Brookline, MA",2300,"2",42.3385652,-71.1370868
"630","225 Winthrop Rd, Brookline, MA",1850,"1",42.338409,-71.1367785
"631","224 Winthrop Rd, Brookline, MA",1695,"1",42.338582,-71.1371098
"632","226 Winthrop Rd, Brookline, MA",2400,"2",42.3385853,-71.1371143
"633","78 Pond Ave, Brookline, MA",2350,"1",42.3300694,-71.1147478
"634","218 Winthrop Rd, Brookline, MA",1850,"1",42.3385718,-71.1370961
"635","111 Winthrop Rd, Brookline, MA",2600,"2",42.3371143,-71.1326918
"636","1793 Beacon St APT 3, Brookline, MA",3800,"3",42.337276,-71.1427263
"637","134 Brook St, Brookline, MA",4500,"4",42.3362715,-71.1187233
"638","126 Brook St, Brookline, MA",3600,"4",42.3362936,-71.1184294
"639","Kendall St, Brookline, MA",3500,"4",42.3265389,-71.1244808
"640","Beacon St, Brookline, MA",2700,"2",42.3406396,-71.127292
"641","Beacon St, Brookline, MA",4000,"4",42.3406396,-71.127292
"642","16 Acron Rd, Brookline, MA",4990,"4",42.3300674,-71.1185316
"643","1751 Beacon St, Brookline, MA",2100,"1",42.3376893,-71.1410054
"644","Harvard St, Brookline, MA",2495,"1",42.3428805,-71.1224127
"645","Winthrop Rd, Brookline, MA",3500,"3",42.3371397,-71.1324975
"646","Winthrop Rd, Brookline, MA",1750,"1",42.3371397,-71.1324975
"647","Beaconsfield Rd, Brookline, MA",2400,"2",42.3354136,-71.1383194
"648","Cypress St, Brookline, MA",4600,"5",42.3296432,-71.1260703
"649","129 Beaconsfield Rd, Brookline, MA",2350,"2",42.336258,-71.1400075
"650","Gorham Ave, Brookline, MA",2000,"2",42.3331157,-71.1256422
"651","14 Parkway Rd # 6, Brookline, MA",2850,"3",42.335558,-71.1116732
"652","120 Cypress St # 304, Brookline, MA",2550,"1",42.3307546,-71.1258564
"653","12 Parkway Rd # 1, Brookline, MA",2300,"2",42.3355344,-71.111665
"654","1878 Beacon St # 5, Brookline, MA",2300,"1",42.3369022,-71.1467584
"655","30 Addington Rd # 3, Brookline, MA",3000,"3",42.336686,-71.1349001
"656","13 Englewood Ave, Brookline, MA",2500,"2",42.3377303,-71.1454099
"657","Beacon St, Brookline, MA",2775,"3",42.3406396,-71.127292
"658","1716 Beacon St, Brookline, MA",2095,"1",42.3385711,-71.1396376
"659","110 Cypress St, Brookline, MA",2550,"1",42.3309432,-71.1253901
"660","18 Roberts St, Brookline, MA",2300,"3",42.32689,-71.1229683
"661","20A Cameron # 401, Brookline, MA",3500,"2",42.3310545,-71.1245488
"662","Washington St, Brookline, MA",3300,"2",42.3377587,-71.127238
"663","Linden St, Brookline, MA",2100,"2",42.3346744,-71.1175369
"664","1791 Beacon St, Brookline, MA",2700,"2",42.3372827,-71.1428222
"665","Claflin Rd, Brookline, MA",4200,"4",42.337156,-71.1363095
"666","99 Pond Ave APT 311, Brookline, MA",2300,"1",42.3293104,-71.115276
"667","71 Boylston St # 68, Brookline, MA",3600,"4",42.3314147,-71.1193501
"668","112 Franklin St UNIT 3, Brookline, MA",2950,"3",42.324968,-71.122678
"669","133 Beaconsfield Rd APT 11, Brookline, MA",1950,"1",42.3363406,-71.1401128
"670","107 University Rd UNIT 2, Brookline, MA",3980,"4",42.3377656,-71.1313486
